tweet,tweet_tokenized,tweet_translated,tweet_translated_tokenized
"En otras palabras, parte de la razón por la que el juego esté trancado es que los aliados del chavismo están mucho más comprometidos con perpetuar el autoritarismo que los aliados de Occidente con recuperar la democracia.","['palabras', 'parte', 'razón', 'juego', 'trancado', 'aliados', 'chavismo', 'comprometidos', 'perpetuar', 'autoritarismo', 'aliados', 'occidente', 'recuperar', 'democracia']","In other words, part of the reason the game is stuck is that Chavismo's allies are far more committed to perpetuating authoritarianism than Western allies are to reclaiming democracy.","['words', 'part', 'reason', 'game', 'stuck', 'chavismo', 'allies', 'far', 'committed', 'perpetuating', 'authoritarianism', 'western', 'allies', 'reclaiming', 'democracy']"
El análisis que pretende glorificar la protesta interna como forma de salir del chavismo (estrategia que se ha aplicado casi ininterrumpidamente desde el 2014) es reduccionista e ignora que gran parte de la estabilidad de la dictadura se la han dado sus aliados internacionales.,"['análisis', 'pretende', 'glorificar', 'protesta', 'interna', 'forma', 'salir', 'chavismo', 'estrategia', 'aplicado', 'casi', 'ininterrumpidamente', 'reduccionista', 'ignora', 'gran', 'parte', 'estabilidad', 'dictadura', 'dado', 'aliados', 'internacionales']",The analysis that seeks to glorify internal protest as a way out of Chavismo (a strategy that has been applied almost uninterruptedly since 2014) is reductionist and ignores that much of the stability of the dictatorship has been given by its international allies.,"['analysis', 'seeks', 'glorify', 'internal', 'protest', 'way', 'chavismo', 'strategy', 'applied', 'almost', 'uninterruptedly', 'since', 'reductionist', 'ignores', 'much', 'stability', 'dictatorship', 'given', 'international', 'allies']"
@Nacho_Moniq Sus tarifas patéticas pueden explicarlo muy bien.,"['nacho', 'moniq', 'tarifas', 'patéticas', 'pueden', 'explicarlo', 'bien']",@Nacho_Moniq Your pathetic fees can explain it very well.,"['nacho', 'moniq', 'pathetic', 'fees', 'explain', 'well']"
 https://t.co/AcY7xdrKGn,[],https://t.co/AcY7xdrKGn,[]
@LuisCarlos El storytelling de Harmon es de lo mejor que hay rodando por ahí.,"['luiscarlos', 'storytelling', 'harmon', 'mejor', 'rodando', 'ahí']",@LuisCarlos Harmon's storytelling is the best out there.,"['luiscarlos', 'harmon', 'storytelling', 'best']"
@luisoliveros13  https://t.co/JQg9TJDAMv,['luisoliveros'],@ luisoliveros13 https://t.co/JQg9TJDAMv,['luisoliveros']
"@fernandopalomo De casa se viene llorado, Culé.  https://t.co/nCqi70Wdou","['fernandopalomo', 'casa', 'viene', 'llorado', 'culé']","@fernandopalomo From home he comes crying, Culé. https://t.co/nCqi70Wdou","['fernandopalomo', 'home', 'comes', 'crying', 'culé']"
@fitzpleasurr Kerosene diluido y un rosario. Son terribles.,"['fitzpleasurr', 'kerosene', 'diluido', 'rosario', 'terribles']",@fitzpleasurr Diluted Kerosene and a rosary. They are terrible.,"['fitzpleasurr', 'diluted', 'kerosene', 'rosary', 'terrible']"
Dejen creer a la gente en lo que quiera.  ¿Te hace daño alguien que crea en José Gregorio? ¿O en Buda? ¿O alguien que no crea en nada de nada?  No.  Los que sí hacen daño son los que critican al otro y pretenden decretar qué está bien o mal. Mini dictadores es lo que son.,"['dejen', 'creer', 'gente', 'quiera', '¿te', 'hace', 'daño', 'alguien', 'crea', 'josé', 'gregorio', '¿o', 'buda', '¿o', 'alguien', 'crea', 'hacen', 'daño', 'critican', 'pretenden', 'decretar', 'bien', 'mal', 'mini', 'dictadores']",Let people believe in what they want. Does someone who believes in José Gregorio hurt you? Or in Buddha? Or someone who doesn't believe in anything at all? No. Those who do hurt are those who criticize the other and pretend to decree what is right or wrong. Mini dictators is what they are.,"['let', 'people', 'believe', 'want', 'someone', 'believes', 'josé', 'gregorio', 'hurt', 'buddha', 'someone', 'believe', 'anything', 'hurt', 'criticize', 'pretend', 'decree', 'right', 'wrong', 'mini', 'dictators']"
"@JenuaAlChaair Gracias por tus palabras, las aprecio mucho. Buenas vibras de vuelta!","['jenuaalchaair', 'gracias', 'palabras', 'aprecio', 'buenas', 'vibras', 'vuelta']","@JenuaAlChaair Thank you for your words, I appreciate them very much. Good vibes back!","['jenuaalchaair', 'thank', 'words', 'appreciate', 'much', 'good', 'vibes', 'back']"
@RolandoRangelF @ga_r1997 @Berciela Estamos del lado correcto de la historia,"['rolandorangelf', 'ga', 'berciela', 'lado', 'correcto', 'historia']",@RolandoRangelF @ ga_r1997 @Berciela We are on the right side of history,"['rolandorangelf', 'ga', 'berciela', 'right', 'side', 'history']"
@Berciela Te fallaste a ti ;(,"['berciela', 'fallaste']",@Berciela You failed yourself; (,"['berciela', 'failed']"
@Berciela ??????????????,['berciela'],@Berciela ??????????????,['berciela']
@mariellaalvarez Comparto esa rabia 100%. Y también la molestia por un hype que they didn't manage to deliver at all.  Según Aster su próxima peli será de 4 horas. Empiezo a pensar que Hereditary se le subió a la cabeza... Dios nos libre.,"['mariellaalvarez', 'comparto', 'rabia', 'molestia', 'hype', 'they', 'didn', 'manage', 'to', 'deliver', 'at', 'all', 'según', 'aster', 'próxima', 'peli', 'horas', 'empiezo', 'pensar', 'hereditary', 'subió', 'cabeza', 'dios', 'libre']","@mariellaalvarez I share that rage 100%. And also the annoyance for a hype that they didn't manage to deliver at all. According to Aster, his next movie will be 4 hours. I'm beginning to think that Hereditary went to his head ... God forbid.","['mariellaalvarez', 'share', 'rage', 'also', 'annoyance', 'hype', 'manage', 'deliver', 'according', 'aster', 'next', 'movie', 'hours', 'beginning', 'think', 'hereditary', 'went', 'head', 'god', 'forbid']"
@mariellaalvarez Cuando vi que a la protagonista le daba igual que su party empezara a desaparecer sin explicación I couldn't even.  Lo único que rescato es la cinematografía (que incluso de a ratos es forzada). La verdad es que no es mucho mejor que el bodrio ese de Split. Lo dije.  https://t.co/iI9vZT8p8h,"['mariellaalvarez', 'vi', 'protagonista', 'daba', 'igual', 'party', 'empezara', 'desaparecer', 'explicación', 'couldn', 'even', 'único', 'rescato', 'cinematografía', 'incluso', 'ratos', 'forzada', 'verdad', 'mejor', 'bodrio', 'split', 'dije']",@mariellaalvarez When I saw that the protagonist did not care that her party began to disappear without explanation I couldn't even. The only thing I rescue is the cinematography (which is even forced at times). The truth is that it is not much better than the mess that Split. I said. https://t.co/iI9vZT8p8h,"['mariellaalvarez', 'saw', 'protagonist', 'care', 'party', 'began', 'disappear', 'without', 'explanation', 'even', 'thing', 'rescue', 'cinematography', 'even', 'forced', 'times', 'truth', 'much', 'better', 'mess', 'split', 'said']"
"@mariellaalvarez Hereditary no es para mí pero I guess que está bien lograda en su género.  Y sí, ese guión está lleno de incoherencias y los personajes no son realmente personajes jajajaj","['mariellaalvarez', 'hereditary', 'guess', 'bien', 'lograda', 'género', 'guión', 'lleno', 'incoherencias', 'personajes', 'realmente', 'personajes', 'jajajaj']","@mariellaalvarez Hereditary is not for me but I guess it is well achieved in its genre. And yes, that script is full of inconsistencies and the characters are not really characters hahaha","['mariellaalvarez', 'hereditary', 'guess', 'well', 'achieved', 'genre', 'yes', 'script', 'full', 'inconsistencies', 'characters', 'really', 'characters', 'hahaha']"
@mariellaalvarez Gracias. Nunca entendí el pedestal que le hicieron a Aster.,"['mariellaalvarez', 'gracias', 'nunca', 'entendí', 'pedestal', 'hicieron', 'aster']",@mariellaalvarez Thank you. I never understood the pedestal they made for Aster.,"['mariellaalvarez', 'thank', 'never', 'understood', 'pedestal', 'made', 'aster']"
"@MaviBosque Gracias mi Mavi!!! Y sí, nada borra tanta alegría y tanto trasnocho. Ya celebraremos cómo se debe!","['mavibosque', 'gracias', 'mavi', 'borra', 'tanta', 'alegría', 'trasnocho', 'celebraremos', 'cómo', 'debe']","@MaviBosque Thank you my Mavi !!! And yes, nothing erases so much joy and so much sleep. We will celebrate how it should be!","['mavibosque', 'thank', 'mavi', 'yes', 'nothing', 'erases', 'much', 'joy', 'much', 'sleep', 'celebrate']"
@rick8988 La aprecio hermano. Abrazo.,"['rick', 'aprecio', 'hermano', 'abrazo']",@ rick8988 I appreciate her brother. Hug.,"['rick', 'appreciate', 'brother', 'hug']"
"@gash276 Gracias, Gaby. Ya uno acostumbrado en este país de las injusticias. Abrazo.","['gash', 'gracias', 'gaby', 'acostumbrado', 'país', 'injusticias', 'abrazo']","@ gash276 Thanks, Gaby. Already one accustomed in this country of injustices. Hug.","['gash', 'thanks', 'gaby', 'already', 'one', 'accustomed', 'country', 'injustices', 'hug']"
"@minombreeschris Háblame de como el Barça si no gana la Champions habrá tenido 1 en 10 años con el ""GOAT"".  Dale porai mi loquito.","['minombreeschris', 'háblame', 'barça', 'si', 'gana', 'champions', 'años', 'goat', 'dale', 'porai', 'loquito']","@minombreeschris Tell me about how Barça, if they don't win the Champions League, will have had 1 in 10 years with ""GOAT"". Give it to me my crazy.","['minombreeschris', 'tell', 'barça', 'win', 'champions', 'league', 'years', 'goat', 'give', 'crazy']"
@j_gorrin @DayToPat Monty Python es todo!,"['gorrin', 'daytopat', 'monty', 'python']",@j_gorrin @DayToPat Monty Python is everything!,"['gorrin', 'daytopat', 'monty', 'python', 'everything']"
"@BlaMarvin Muchas gracias Josefina, amén!","['blamarvin', 'muchas', 'gracias', 'josefina', 'amén']","@BlaMarvin Thank you very much Josefina, amen!","['blamarvin', 'thank', 'much', 'josefina', 'amen']"
"@AAAD25 Gracias, hermano. Ya habrá tiempo de celebrar.","['aaad', 'gracias', 'hermano', 'tiempo', 'celebrar']","@ AAAD25 Thanks, bro. There will be time to celebrate.","['aaad', 'thanks', 'bro', 'time', 'celebrate']"
@SomeoneLikeBarb (ll)oremos.,"['someonelikebarb', 'll', 'oremos']",@SomeoneLikeBarb (ll)oremos.,"['someonelikebarb', 'oremos']"
@fitzpleasurr underrated palazo,"['fitzpleasurr', 'underrated', 'palazo']",@fitzpleasurr underrated palazo,"['fitzpleasurr', 'underrated', 'palazo']"
@Aglaia_Berlutti  https://t.co/mEXtjH06y1,"['aglaia', 'berlutti']",@Aglaia_Berlutti https://t.co/mEXtjH06y1,"['aglaia', 'berlutti']"
"No estoy llorando, se me metió un ""hoy debería haber sido mi acto de graduación"" en el ojo.","['llorando', 'metió', 'hoy', 'debería', 'haber', 'sido', 'acto', 'graduación', 'ojo']","I'm not crying, ""today should have been my graduation ceremony"" got in my eye.","['crying', 'today', 'graduation', 'ceremony', 'got', 'eye']"
"@_RamiroC @Aitoronja Confirmo. Igual los que preguntan dónde vives para ""calcular el delivery"".","['ramiroc', 'aitoronja', 'confirmo', 'igual', 'preguntan', 'dónde', 'vives', 'calcular', 'delivery']","@_RamiroC @Aitoronja I confirm. Like those who ask where you live to ""calculate delivery"".","['ramiroc', 'aitoronja', 'confirm', 'like', 'ask', 'live', 'calculate', 'delivery']"
@KalebPrime This is torture.  https://t.co/invpRUBdzW,"['kalebprime', 'this', 'is', 'torture']",@KalebPrime This is torture.  https://t.co/invpRUBdzW,"['kalebprime', 'torture']"
@ffffffabiana  https://t.co/LmFRPzDr9Q,['ffffffabiana'],@ffffffabiana  https://t.co/LmFRPzDr9Q,['ffffffabiana']
@Aglaia_Berlutti Y Sempere padre como guardián de ese refugio. Ese es un luto que no se cura.,"['aglaia', 'berlutti', 'sempere', 'padre', 'guardián', 'refugio', 'luto', 'cura']",@Aglaia_Berlutti And Sempere father as guardian of that refuge. That is a mourning that cannot be cured.,"['aglaia', 'berlutti', 'sempere', 'father', 'guardian', 'refuge', 'mourning', 'cannot', 'cured']"
@ajlzavarce Como dato adicional eres un crack!,"['ajlzavarce', 'dato', 'adicional', 'crack']",@ajlzavarce As additional information you are a crack!,"['ajlzavarce', 'additional', 'information', 'crack']"
@mantitwo @danielhtowers No te merecemos agdjhakdjskgsjags,"['mantitwo', 'danielhtowers', 'merecemos', 'agdjhakdjskgsjags']",@mantitwo @danielhtowers No te merecemos agdjhakdjskgsjags,"['mantitwo', 'danielhtowers', 'te', 'merecemos', 'agdjhakdjskgsjags']"
"@danielhtowers @mantitwo Entonces nadie la perdió, literal son unos webones en un laboratorio jajaj","['danielhtowers', 'mantitwo', 'entonces', 'nadie', 'perdió', 'literal', 'webones', 'laboratorio', 'jajaj']","@danielhtowers @mantitwo So no one lost it, they are literally webones in a laboratory hahaha","['danielhtowers', 'mantitwo', 'one', 'lost', 'literally', 'webones', 'laboratory', 'hahaha']"
@mantitwo @danielhtowers Eso es un bot mis bellos.,"['mantitwo', 'danielhtowers', 'bot', 'bellos']",@mantitwo @danielhtowers That is a bot my beautiful.,"['mantitwo', 'danielhtowers', 'bot', 'beautiful']"
@KathMendC @GTAveledo @johnmagdaleno  https://t.co/ueSogcbe3c,"['kathmendc', 'gtaveledo', 'johnmagdaleno']",@KathMendC @GTAveledo @johnmagdaleno  https://t.co/ueSogcbe3c,"['kathmendc', 'gtaveledo', 'johnmagdaleno']"
La literatura son noticias que nunca pierden su vigencia.,"['literatura', 'noticias', 'nunca', 'pierden', 'vigencia']",Literature is news that never loses its validity.,"['literature', 'news', 'never', 'loses', 'validity']"
"@FernandesRiera Qué buena prosa, Puqui. No te sabía literato. Cómo nunca nada se escribe de la nada, te mando un camión de energía para luchar contra las bestias. Contigo no podrán.  pd: tiene una vibra a ""Mañana será otro día"" que hace que uno sonría triste. Much cool.  Ya espero el próximo!!!","['fernandesriera', 'buena', 'prosa', 'puqui', 'sabía', 'literato', 'cómo', 'nunca', 'escribe', 'mando', 'camión', 'energía', 'luchar', 'bestias', 'contigo', 'podrán', 'pd', 'vibra', 'mañana', 'día', 'hace', 'sonría', 'triste', 'much', 'cool', 'espero', 'próximo']","@FernandesRiera What good prose, Puqui. I didn't know you as a literary man. Since nothing is ever written out of nowhere, I am sending you an energy truck to fight the beasts. With you they will not be able to. ps: it has a ""Tomorrow is another day"" vibe that makes one smile sad. Much cool. I already wait for the next one !!!","['fernandesriera', 'good', 'prose', 'puqui', 'know', 'literary', 'man', 'since', 'nothing', 'ever', 'written', 'nowhere', 'sending', 'energy', 'truck', 'fight', 'beasts', 'able', 'ps', 'tomorrow', 'another', 'day', 'vibe', 'makes', 'one', 'smile', 'sad', 'much', 'cool', 'already', 'wait', 'next', 'one']"
@minombreeschris Recogiendo cable rey?,"['minombreeschris', 'recogiendo', 'cable', 'rey']",@minombreeschris Picking up cable king?,"['minombreeschris', 'picking', 'cable', 'king']"
@adrienartez @Aitoronja Y creo que peló bolas durísimo,"['adrienartez', 'aitoronja', 'creo', 'peló', 'bolas', 'durísimo']",@adrienartez @Aitoronja And I think he peeled balls very hard,"['adrienartez', 'aitoronja', 'think', 'peeled', 'balls', 'hard']"
