tweet,tweet_tokenized,tweet_translated,tweet_translated_tokenized,neg,neu,pos,sentiment
"Ataque a los medios y culpar a la oposición de estar  “contra el pueblo” y de los males del país. Me suena tan conocido esto... ah claro, Chávez en Venezuela. Ah no, ahora es AMLO en MEXICO. Ah no, es el libreto socialista para atornillarse en el poder. #Cuba #Venezuela #Nica #MX","['ataque', 'medios', 'culpar', 'oposición', 'pueblo”', 'males', 'país', 'suena', 'tan', 'conocido', 'ah', 'claro', 'chávez', 'venezuela', 'ah', 'ahora', 'amlo', 'mexico', 'ah', 'libreto', 'socialista', 'atornillarse', 'poder', 'cuba', 'venezuela', 'nica', 'mx']","Attack on the media and blame the opposition for being ""against the people"" and for the ills of the country. This sounds so familiar to me ... ah of course, Chávez in Venezuela. Ah no, now it's AMLO in MEXICO. Ah no, it is the socialist script to screw into power. #Cuba #Venezuela #Nica #MX","['attack', 'media', 'blame', 'opposition', 'people', 'ills', 'country', 'sounds', 'familiar', 'ah', 'course', 'chávez', 'venezuela', 'ah', 'amlo', 'mexico', 'ah', 'socialist', 'script', 'screw', 'power', 'cuba', 'venezuela', 'nica', 'mx']",0.239,0.761,0.0,Neutral
"Freeze rent, mortgage and utility payments while COVID-19 quarantine | We the People: Your Voice in Our Government   https://t.co/hwMbbV1nAb","['freeze', 'rent', 'mortgage', 'and', 'utility', 'payments', 'while', 'covid', 'quarantine', 'we', 'the', 'people', 'your', 'voice', 'in', 'our', 'government']","Freeze rent, mortgage and utility payments while COVID-19 quarantine | We the People: Your Voice in Our Government   https://t.co/hwMbbV1nAb","['freeze', 'rent', 'mortgage', 'utility', 'payments', 'covid', 'quarantine', 'people', 'voice', 'government']",0.0,0.882,0.118,Neutral
#Colombia registra 93 casos de #coronavirus  https://t.co/E2vEeupCRL vía @eltiempolatino #18Mar,"['colombia', 'registra', 'casos', 'coronavirus', 'vía', 'eltiempolatino', 'mar']",#Colombia registers 93 cases of #coronavirus https://t.co/E2vEeupCRL via @eltiempolatino # 18Mar,"['colombia', 'registers', 'cases', 'coronavirus', 'via', 'eltiempolatino', 'mar']",0.0,1.0,0.0,Neutral
La inusual jornada del veredicto del juicio del banquero Ali Sadr Hasheminejad | Por @maibortpetit  https://t.co/ooaxyEBZeB vía @eltiempolatino  https://t.co/bGUxWyYq46,"['inusual', 'jornada', 'veredicto', 'juicio', 'banquero', 'ali', 'sadr', 'hasheminejad', 'maibortpetit', 'vía', 'eltiempolatino']",The unusual day of the verdict of the trial of banker Ali Sadr Hasheminejad | By @maibortpetit https://t.co/ooaxyEBZeB via @eltiempolatino https://t.co/bGUxWyYq46,"['unusual', 'day', 'verdict', 'trial', 'banker', 'ali', 'sadr', 'hasheminejad', 'maibortpetit', 'via', 'eltiempolatino']",0.0,0.862,0.138,Neutral
Fondo Monetario Internacional niega préstamo solicitado por Nicolás Maduro  https://t.co/3MBZTQXUYT vía @eltiempolatino  https://t.co/cu7H1vR8S4,"['fondo', 'monetario', 'internacional', 'niega', 'préstamo', 'solicitado', 'nicolás', 'maduro', 'vía', 'eltiempolatino']",International Monetary Fund denies loan requested by Nicolás Maduro https://t.co/3MBZTQXUYT via @eltiempolatino https://t.co/cu7H1vR8S4,"['international', 'monetary', 'fund', 'denies', 'loan', 'requested', 'nicolás', 'maduro', 'via', 'eltiempolatino']",0.237,0.763,0.0,Neutral
Continúan las deliberaciones del jurado del juicio de Ali Sadr Hasheminejad | Por @maibortpetit  https://t.co/o6XmxtPkzv vía @eltiempolatino  https://t.co/XjSRZl5sgI,"['continúan', 'deliberaciones', 'jurado', 'juicio', 'ali', 'sadr', 'hasheminejad', 'maibortpetit', 'vía', 'eltiempolatino']",Jury deliberations on Ali Sadr Hasheminejad's trial continue | By @maibortpetit https://t.co/o6XmxtPkzv via @eltiempolatino https://t.co/XjSRZl5sgI,"['jury', 'deliberations', 'ali', 'sadr', 'hasheminejad', 'trial', 'continue', 'maibortpetit', 'via', 'eltiempolatino']",0.0,1.0,0.0,Neutral
Seis estados y el Distrito Capital de Venezuela entran en cuarentena  https://t.co/PKPe4y1IMI vía @eltiempolatino  https://t.co/00sHZ2k3bW,"['seis', 'distrito', 'capital', 'venezuela', 'entran', 'cuarentena', 'vía', 'eltiempolatino']",Six states and the Capital District of Venezuela go into quarantine https://t.co/PKPe4y1IMI via @eltiempolatino https://t.co/00sHZ2k3bW,"['six', 'states', 'capital', 'district', 'venezuela', 'go', 'quarantine', 'via', 'eltiempolatino']",0.0,1.0,0.0,Neutral
#ÚLTIMAHORA | Trump declara emergencia nacional por el coronavirus  https://t.co/aSuSWRr87q  https://t.co/j4qmxPjWKE,"['últimahora', 'trump', 'declara', 'emergencia', 'nacional', 'coronavirus']",# LAST HOUR | Trump declares national emergency due to coronavirus https://t.co/aSuSWRr87q https://t.co/j4qmxPjWKE,"['last', 'hour', 'trump', 'declares', 'national', 'emergency', 'due', 'coronavirus']",0.271,0.729,0.0,Neutral
"Ali Sadr Hasheminejad, el iraní que trabajó en proyectos de Hugo Chávez, se declaró fanático Barack Obama porque distendió las sanciones contra Irán | Por @maibortpetit  https://t.co/MJBGUBNgKb vía @eltiempolatino  https://t.co/e3f24yjPXe","['ali', 'sadr', 'hasheminejad', 'iraní', 'trabajó', 'proyectos', 'hugo', 'chávez', 'declaró', 'fanático', 'barack', 'obama', 'distendió', 'sanciones', 'irán', 'maibortpetit', 'vía', 'eltiempolatino']","Ali Sadr Hasheminejad, the Iranian who worked on Hugo Chávez projects, declared himself a Barack Obama fanatic because he relaxed the sanctions against Iran | By @maibortpetit https://t.co/MJBGUBNgKb via @eltiempolatino https://t.co/e3f24yjPXe","['ali', 'sadr', 'hasheminejad', 'iranian', 'worked', 'hugo', 'chávez', 'projects', 'declared', 'barack', 'obama', 'fanatic', 'relaxed', 'sanctions', 'iran', 'maibortpetit', 'via', 'eltiempolatino']",0.0,0.842,0.158,Neutral
#Cuba confirmó primeros casos de #coronavirus  https://t.co/HEU6xNw4ZK vía @eltiempolatino  https://t.co/tXqu9XU33n,"['cuba', 'confirmó', 'primeros', 'casos', 'coronavirus', 'vía', 'eltiempolatino']",#Cuba confirmed first cases of #coronavirus https://t.co/HEU6xNw4ZK via @eltiempolatino https://t.co/tXqu9XU33n,"['cuba', 'confirmed', 'first', 'cases', 'coronavirus', 'via', 'eltiempolatino']",0.0,1.0,0.0,Neutral
Trump suspende los viajes desde Europa a EE.UU. por el coronavirus  https://t.co/WCcTuRQeqg - vía @eltiempolatino  https://t.co/r39eTiIum5,"['trump', 'suspende', 'viajes', 'europa', 'ee', 'uu', 'coronavirus', 'vía', 'eltiempolatino']",Trump suspends travel from Europe to the US due to the coronavirus https://t.co/WCcTuRQeqg - via @eltiempolatino https://t.co/r39eTiIum5,"['trump', 'suspends', 'travel', 'europe', 'us', 'due', 'coronavirus', 'via', 'eltiempolatino']",0.0,1.0,0.0,Neutral
#ÚLTIMAHORA | Funcionarios de Maduro reprimen movilización de Juan Guaidó en Caracas  https://t.co/rNY3bXFi4y #10Mar  https://t.co/TkUUJazP0N,"['últimahora', 'funcionarios', 'maduro', 'reprimen', 'movilización', 'juan', 'guaidó', 'caracas', 'mar']",# LAST HOUR | Maduro officials repress the mobilization of Juan Guaidó in Caracas https://t.co/rNY3bXFi4y # 10Mar https://t.co/TkUUJazP0N,"['last', 'hour', 'maduro', 'officials', 'repress', 'mobilization', 'juan', 'guaidó', 'caracas', 'mar']",0.211,0.789,0.0,Neutral
Bachelet denuncia persistencia de violencia de cuerpos de seguridad en Venezuela  https://t.co/XuDplN8Qc5 vía @eltiempolatino #10Mar  https://t.co/uqqKHWbgjm,"['bachelet', 'denuncia', 'persistencia', 'violencia', 'cuerpos', 'seguridad', 'venezuela', 'vía', 'eltiempolatino', 'mar']",Bachelet denounces persistence of violence by security forces in Venezuela https://t.co/XuDplN8Qc5 via @eltiempolatino # 10Mar https://t.co/uqqKHWbgjm,"['bachelet', 'denounces', 'persistence', 'violence', 'security', 'forces', 'venezuela', 'via', 'eltiempolatino', 'mar']",0.427,0.427,0.146,Neutral
Error en pago de #Pdvsa a empresa de Ali Sadr Hasheminejad alertó a EEUU | Por @maibortpetit  https://t.co/V6DGvRtL2v vía @eltiempolatino #9Mar  https://t.co/WvTciLv5H5,"['error', 'pago', 'pdvsa', 'empresa', 'ali', 'sadr', 'hasheminejad', 'alertó', 'eeuu', 'maibortpetit', 'vía', 'eltiempolatino', 'mar']",Error in payment of #Pdvsa to Ali Sadr Hasheminejad's company alerted the US | By @maibortpetit https://t.co/V6DGvRtL2v via @eltiempolatino # 9Mar https://t.co/WvTciLv5H5,"['error', 'payment', 'pdvsa', 'ali', 'sadr', 'hasheminejad', 'company', 'alerted', 'us', 'maibortpetit', 'via', 'eltiempolatino', 'mar']",0.184,0.816,0.0,Neutral
Embajador de Israel: “Hay presencia de Hezbollah en Venezuela y en Colombia”  https://t.co/N6hqDg50lv vía @eltiempolatino  https://t.co/drxfaRIS5x,"['embajador', 'israel', 'presencia', 'hezbollah', 'venezuela', 'colombia”', 'vía', 'eltiempolatino']","Israeli Ambassador: ""There is a Hezbollah presence in Venezuela and Colombia"" https://t.co/N6hqDg50lv via @eltiempolatino https://t.co/drxfaRIS5x","['israeli', 'ambassador', 'hezbollah', 'presence', 'venezuela', 'colombia', 'via', 'eltiempolatino']",0.0,1.0,0.0,Neutral
"Invito a escuchar/ ver este podcast de mi colega @lorenarraiz con @anamariasimon de invitada  En el marco del Día Internacional de la Mujer  Para reivindicar el poder de la mujer como inspiración, fuerza, entrega, vulnerabilidad y motor de nuestras vidas.  https://t.co/nH1RX4ZNKz","['invito', 'escuchar', 'ver', 'podcast', 'colega', 'lorenarraiz', 'anamariasimon', 'invitada', 'marco', 'día', 'internacional', 'mujer', 'reivindicar', 'poder', 'mujer', 'inspiración', 'fuerza', 'entrega', 'vulnerabilidad', 'motor', 'vidas']","I invite you to listen / see this podcast from my colleague @lorenarraiz with @anamariasimon as a guest Within the framework of International Women's Day To vindicate the power of women as inspiration, strength, dedication, vulnerability and the engine of our lives. https://t.co/nH1RX4ZNKz","['invite', 'listen', 'see', 'podcast', 'colleague', 'lorenarraiz', 'anamariasimon', 'guest', 'within', 'framework', 'international', 'women', 'day', 'vindicate', 'power', 'women', 'inspiration', 'strength', 'dedication', 'vulnerability', 'engine', 'lives']",0.067,0.599,0.335,Neutral
Juez estadounidense aprueba liberar los pasaportes de la esposa de José Manuel González Testino | Por @maibortpetit  https://t.co/7GObe6EaYv vía @eltiempolatino #Citgo #Pdvsa  https://t.co/6THCiop8me,"['juez', 'estadounidense', 'aprueba', 'liberar', 'pasaportes', 'esposa', 'josé', 'manuel', 'gonzález', 'testino', 'maibortpetit', 'vía', 'eltiempolatino', 'citgo', 'pdvsa']",US judge approves to release the passports of José Manuel González Testino's wife | By @maibortpetit https://t.co/7GObe6EaYv via @eltiempolatino #Citgo #Pdvsa https://t.co/6THCiop8me,"['us', 'judge', 'approves', 'release', 'passports', 'josé', 'manuel', 'gonzález', 'testino', 'wife', 'maibortpetit', 'via', 'eltiempolatino', 'citgo', 'pdvsa']",0.0,0.838,0.162,Neutral
@eltiempolatino @Safeway,"['eltiempolatino', 'safeway']",@eltiempolatino @Safeway,"['eltiempolatino', 'safeway']",0.0,1.0,0.0,Neutral
This is unbelievable. Mara Gay is supposed to be part of the @nytimes Editorial Board. Not only the maths are wrong but the journalistic quality. Now I understand what the NYT has become when I see publications on Venezuela and their far leftist position. Awful!,"['this', 'is', 'unbelievable', 'mara', 'gay', 'is', 'supposed', 'to', 'be', 'part', 'of', 'the', 'nytimes', 'editorial', 'board', 'not', 'only', 'the', 'maths', 'are', 'wrong', 'but', 'the', 'journalistic', 'quality', 'now', 'understand', 'what', 'the', 'nyt', 'become', 'when', 'see', 'publications', 'on', 'venezuela', 'and', 'their', 'far', 'leftist', 'position', 'awful']",This is unbelievable. Mara Gay is supposed to be part of the @nytimes Editorial Board. Not only the maths are wrong but the journalistic quality. Now I understand what the NYT has become when I see publications on Venezuela and their far leftist position. Awful!,"['unbelievable', 'mara', 'gay', 'supposed', 'part', 'nytimes', 'editorial', 'board', 'maths', 'wrong', 'journalistic', 'quality', 'understand', 'nyt', 'become', 'see', 'publications', 'venezuela', 'far', 'leftist', 'position', 'awful']",0.227,0.706,0.067,Neutral
#Colombia implementa control de seguridad a viajeros por coronavirus  https://t.co/lK23958xGs vía @eltiempolatino #5Mar  https://t.co/Wj5pPdwxGw,"['colombia', 'implementa', 'control', 'seguridad', 'viajeros', 'coronavirus', 'vía', 'eltiempolatino', 'mar']",#Colombia implements security control for travelers due to coronavirus https://t.co/lK23958xGs via @eltiempolatino # 5Mar https://t.co/Wj5pPdwxGw,"['colombia', 'implements', 'security', 'control', 'travelers', 'due', 'coronavirus', 'via', 'eltiempolatino', 'mar']",0.0,0.789,0.211,Neutral
Llegada de Maduro al poder produjo cambios en contrato con empresa iraní | Por @maibortpetit  https://t.co/AcE6OoXzm7 vía @eltiempolatino #5Mar  https://t.co/7iETZAfSAM,"['llegada', 'maduro', 'poder', 'produjo', 'cambios', 'contrato', 'empresa', 'iraní', 'maibortpetit', 'vía', 'eltiempolatino', 'mar']",Maduro's arrival to power produced changes in the contract with an Iranian company | By @maibortpetit https://t.co/AcE6OoXzm7 via @eltiempolatino # 5Mar https://t.co/7iETZAfSAM,"['maduro', 'arrival', 'power', 'produced', 'changes', 'contract', 'iranian', 'company', 'maibortpetit', 'via', 'eltiempolatino', 'mar']",0.0,1.0,0.0,Neutral
Guaidó: No hay miedo o bala que logre cambiar el deseo de los venezolanos de ser libres  https://t.co/eyauUySQqr | vía @eltiempolatino  https://t.co/CQuUCjDqE4,"['guaidó', 'miedo', 'bala', 'logre', 'cambiar', 'deseo', 'venezolanos', 'ser', 'libres', 'vía', 'eltiempolatino']",Guaidó: There is no fear or bullet that can change the desire of Venezuelans to be free https://t.co/eyauUySQqr | via @eltiempolatino https://t.co/CQuUCjDqE4,"['guaidó', 'fear', 'bullet', 'change', 'desire', 'venezuelans', 'free', 'via', 'eltiempolatino']",0.211,0.395,0.395,Neutral
Especial | #Coronavirus en Latinoamérica | Por @Zakont  https://t.co/oUx1gResm3 vía @eltiempolatino #4Mar  https://t.co/yPs8V1Oqhm,"['especial', 'coronavirus', 'latinoamérica', 'zakont', 'vía', 'eltiempolatino', 'mar']",Special | #Coronavirus in Latin America | By @Zakont https://t.co/oUx1gResm3 via @eltiempolatino # 4Mar https://t.co/yPs8V1Oqhm,"['special', 'coronavirus', 'latin', 'america', 'zakont', 'via', 'eltiempolatino', 'mar']",0.0,0.722,0.278,Neutral
Caribe Holandés pedirá visa a venezolanos desde el mes de abril  https://t.co/5N5D4VrxQk | vía @eltiempolatino  https://t.co/88jTfltUVn,"['caribe', 'holandés', 'pedirá', 'visa', 'venezolanos', 'mes', 'abril', 'vía', 'eltiempolatino']",Dutch Caribbean will ask Venezuelans for a visa from April https://t.co/5N5D4VrxQk | via @eltiempolatino https://t.co/88jTfltUVn,"['dutch', 'caribbean', 'ask', 'venezuelans', 'visa', 'april', 'via', 'eltiempolatino']",0.0,1.0,0.0,Neutral
Guaidó promete seguir en la lucha pese a ataques del régimen de Maduro  https://t.co/yO9GnrbX47 | vía @eltiempolatino  https://t.co/HG8RFDC0qp,"['guaidó', 'promete', 'seguir', 'lucha', 'pese', 'ataques', 'régimen', 'maduro', 'vía', 'eltiempolatino']",Guaidó promises to continue in the fight despite attacks by the Maduro regime https://t.co/yO9GnrbX47 | via @eltiempolatino https://t.co/HG8RFDC0qp,"['guaidó', 'promises', 'continue', 'fight', 'despite', 'attacks', 'maduro', 'regime', 'via', 'eltiempolatino']",0.178,0.479,0.343,Neutral
Donald Trump e Iván Duque conversaron este #2Mar en la Casa Blanca sobre #Venezuela  https://t.co/GfI4mSwVAD vía @eltiempolatino  https://t.co/rCmeLA0ZEW,"['donald', 'trump', 'iván', 'duque', 'conversaron', 'mar', 'casa', 'blanca', 'venezuela', 'vía', 'eltiempolatino']",Donald Trump and Iván Duque talked this # 2Mar at the White House about #Venezuela https://t.co/GfI4mSwVAD via @eltiempolatino https://t.co/rCmeLA0ZEW,"['donald', 'trump', 'iván', 'duque', 'talked', 'mar', 'white', 'house', 'venezuela', 'via', 'eltiempolatino']",0.0,1.0,0.0,Neutral
Grupo de Lima condena ataque armado a caravana de Juan Guaidó  https://t.co/aZf7x3ynkV vía @eltiempolatino  https://t.co/jY5WkO9O7G,"['grupo', 'lima', 'condena', 'ataque', 'armado', 'caravana', 'juan', 'guaidó', 'vía', 'eltiempolatino']",Lima Group condemns armed attack on Juan Guaidó's caravan https://t.co/aZf7x3ynkV via @eltiempolatino https://t.co/jY5WkO9O7G,"['lima', 'group', 'condemns', 'armed', 'attack', 'juan', 'guaidó', 'caravan', 'via', 'eltiempolatino']",0.444,0.556,0.0,Neutral
#VIDEO •&gt; Opinion | #Sanders Nomination: A New Victory for #Trump? By Ricardo Sanchez Silva @RicardoLoDice (Full vídeo:  https://t.co/ycuI8yYGEo )  https://t.co/TFq7p2GFGn,"['video', 'gt', 'opinion', 'sanders', 'nomination', 'new', 'victory', 'for', 'trump', 'by', 'ricardo', 'sanchez', 'silva', 'ricardolodice', 'full', 'vídeo']",#VIDEO •&gt; Opinion | #Sanders Nomination: A New Victory for #Trump? By Ricardo Sanchez Silva @RicardoLoDice (Full vídeo:  https://t.co/ycuI8yYGEo )  https://t.co/TFq7p2GFGn,"['video', 'gt', 'opinion', 'sanders', 'nomination', 'new', 'victory', 'trump', 'ricardo', 'sanchez', 'silva', 'ricardolodice', 'full', 'vídeo']",0.0,1.0,0.0,Neutral
Opinion | Sanders Nomination: A New Victory for Trump?  https://t.co/RWLl5NEl0G By @RicardoLoDice #ElTiempoLatino #WashingtonDC @eltiempolatino  https://t.co/DBw87XfCmx,"['opinion', 'sanders', 'nomination', 'new', 'victory', 'for', 'trump', 'by', 'ricardolodice', 'eltiempolatino', 'washingtondc', 'eltiempolatino']",Opinion | Sanders Nomination: A New Victory for Trump?  https://t.co/RWLl5NEl0G By @RicardoLoDice #ElTiempoLatino #WashingtonDC @eltiempolatino  https://t.co/DBw87XfCmx,"['opinion', 'sanders', 'nomination', 'new', 'victory', 'trump', 'ricardolodice', 'eltiempolatino', 'washingtondc', 'eltiempolatino']",0.0,1.0,0.0,Neutral
Opinión | Nominación de Sanders: ¿Una nueva victoria para Trump? | Por @RicardoLoDice  https://t.co/d6vaijPi22 vía @eltiempolatino #28Feb  https://t.co/x4fGD9lwM1,"['opinión', 'nominación', 'sanders', '¿una', 'nueva', 'victoria', 'trump', 'ricardolodice', 'vía', 'eltiempolatino', 'feb']",Opinion | Sanders Nomination: A New Victory For Trump? | By @RicardoLoDice https://t.co/d6vaijPi22 via @eltiempolatino # 28Feb https://t.co/x4fGD9lwM1,"['opinion', 'sanders', 'nomination', 'new', 'victory', 'trump', 'ricardolodice', 'via', 'eltiempolatino', 'feb']",0.0,1.0,0.0,Neutral
Aruba incautó cinco toneladas de cocaína pura de buque que zarpó en Venezuela  https://t.co/nQE4WuXKpU  https://t.co/wvJy3Zo49s,"['aruba', 'incautó', 'cinco', 'toneladas', 'cocaína', 'pura', 'buque', 'zarpó', 'venezuela']",Aruba seized five tons of pure cocaine from a ship that sailed in Venezuela https://t.co/nQE4WuXKpU https://t.co/wvJy3Zo49s,"['aruba', 'seized', 'five', 'tons', 'pure', 'cocaine', 'ship', 'sailed', 'venezuela']",0.0,1.0,0.0,Neutral
