,tweet,tweet_translated,tweet_cleaned,tweet_tokenized
972,"Los ingresos totales en divisas de Venezuela este año caerán 47% con respecto al 2019, explicados principalmente por una contracción de 75% en los ingresos petroleros, mientras que los ingresos no petroleros presentan una contracción moderada del 10%. LVL para @mercadolarinc","Venezuela's total foreign exchange revenues this year will fall 47% compared to 2019, explained mainly by a contraction of 75% in oil revenues, while non-oil revenues present a moderate contraction of 10%.LVL for @mercadolarinc",los ingresos totales en divisas de venezuela este año caerán con respecto al explicados principalmente por una contracción de en los ingresos petroleros mientras que los ingresos no petroleros presentan una contracción moderada del lvl para mercadolarinc,"['los', 'ingresos', 'totales', 'en', 'divisas', 'de', 'venezuela', 'este', 'año', 'caerán', 'con', 'respecto', 'al', 'explicados', 'principalmente', 'por', 'una', 'contracción', 'de', 'en', 'los', 'ingresos', 'petroleros', 'mientras', 'que', 'los', 'ingresos', 'no', 'petroleros', 'presentan', 'una', 'contracción', 'moderada', 'del', 'lvl', 'para', 'mercadolarinc']"
973,"Terminando nuestro webinar patrocinado por @mercadolarinc sobre dólares en Venezuela: montos, fuentes, usos e impacto en el país, pasó a comentar por aquí algunos datos relevantes.","Finishing our Webinar sponsored by @mercadolanc on dollars in Venezuela: amounts, sources, uses and impact in the country, he went on here some relevant data.",terminando nuestro webinar patrocinado por mercadolarinc sobre dólares en venezuela montos fuentes usos e impacto en el país pasó a comentar por aquí algunos datos relevantes ,"['terminando', 'nuestro', 'webinar', 'patrocinado', 'por', 'mercadolarinc', 'sobre', 'dólares', 'en', 'venezuela', 'montos', 'fuentes', 'usos', 'impacto', 'en', 'el', 'país', 'pasó', 'comentar', 'por', 'aquí', 'algunos', 'datos', 'relevantes']"
974,"Estamos listos para empezar a las 11 nuestro webinar patrocinado por @mercadolarinc sobre los dólares en Vzla. Ingresos en divisas, fuentes y montos, participación en la actividad comercial del país, venezolanos en el exterior y remesas. Todos invitados  https://t.co/Ktd9hDGLkm","We are ready to start at 11 our Webinar sponsored by @mercadolarinc about dollars in VZLA.Income in currencies, sources and amounts, participation in the commercial activity of the country, Venezuelans abroad and remittances.All invited https://t.co/ktd9hdglkm.",estamos listos para empezar a las nuestro webinar patrocinado por mercadolarinc sobre los dólares en vzla ingresos en divisas fuentes y montos participación en la actividad comercial del país venezolanos en el exterior y remesas todos invitados ,"['estamos', 'listos', 'para', 'empezar', 'las', 'nuestro', 'webinar', 'patrocinado', 'por', 'mercadolarinc', 'sobre', 'los', 'dólares', 'en', 'vzla', 'ingresos', 'en', 'divisas', 'fuentes', 'montos', 'participación', 'en', 'la', 'actividad', 'comercial', 'del', 'país', 'venezolanos', 'en', 'el', 'exterior', 'remesas', 'todos', 'invitados']"
975,¿Sabes cuántos vzlanos hay realmente en el exterior? ¿Cuántos envían remesas a Vzla? ¿Cuánto representan esas divisas de las transacciones comerciales del país?  El jueves a las 11am nuestro webinar patrocinado por ⁦@mercadolarinc⁩ Inscríbete:  https://t.co/Ktd9hDGLkm  https://t.co/83eIStQutv,Do you know how many VZLANOS is really abroad?How many send remittances to VZLA?How much are those currencies from the commercial transactions of the country?Thursday at 11am our Webinar sponsored by @mercadolalinc Sign up: https://t.co/ktd9hdglkm https://t.co/83eistqutv, sabes cuántos vzlanos hay realmente en el exterior cuántos envían remesas a vzla cuánto representan esas divisas de las transacciones comerciales del país el jueves a las am nuestro webinar patrocinado por ⁦ mercadolarinc⁩ inscríbete ,"['¿sabes', 'cuántos', 'vzlanos', 'hay', 'realmente', 'en', 'el', 'exterior', '¿cuántos', 'envían', 'remesas', 'vzla', '¿cuánto', 'representan', 'esas', 'divisas', 'de', 'las', 'transacciones', 'comerciales', 'del', 'país', 'el', 'jueves', 'las', 'am', 'nuestro', 'webinar', 'patrocinado', 'por', 'mercadolarinc\u2069', 'inscríbete']"
976,Sabes cuántos vzlanos envían remesas a su país? ¿Cuánto representan del total de ingresos en dólares de Vzla? ¿Cómo llega ese dinero al país?  No te pierdas nuestro webinar el próximo jueves 20 a las 11 am patrocinado por @mercadolarinc inscríbete en:  https://t.co/yk833sucSM,Do you know how many VZLANOS send remittances to your country?How much do they represent the total income in VZLA dollars?How does that money come to the country?Do not miss our webinar next Thursday 20 at 11 am Sponsored by @mercadolarinc Sign up at: https://t.co/yk833sucsm,sabes cuántos vzlanos envían remesas a su país cuánto representan del total de ingresos en dólares de vzla cómo llega ese dinero al país no te pierdas nuestro webinar el próximo jueves a las am patrocinado por mercadolarinc inscríbete en ,"['sabes', 'cuántos', 'vzlanos', 'envían', 'remesas', 'su', 'país', '¿cuánto', 'representan', 'del', 'total', 'de', 'ingresos', 'en', 'dólares', 'de', 'vzla', '¿cómo', 'llega', 'ese', 'dinero', 'al', 'país', 'no', 'te', 'pierdas', 'nuestro', 'webinar', 'el', 'próximo', 'jueves', 'las', 'am', 'patrocinado', 'por', 'mercadolarinc', 'inscríbete', 'en']"
977,"@Nelsondiazbell1 Entre otras cosas, porque se necesita mucho más que tu para callarme.","@ NelsondiazBell1 Among other things, because you need much more than you to shut up.", nelsondiazbell entre otras cosas porque se necesita mucho más que tu para callarme ,"['nelsondiazbell', 'entre', 'otras', 'cosas', 'porque', 'se', 'necesita', 'mucho', 'más', 'que', 'tu', 'para', 'callarme']"
978,"¿Qué es lo nuevo que plantean? ¿Cómo motivan a la gente a luchar por sus derechos? ¿Volver a decir lo que no ha tenido éxito antes motivará a producir el cambio? Pana, no se trata de una crítica sino de la angustia de quienes vemos que hacer lo mismo conducirá al mismo resultado.","What is the new thing they raise?How do people motivate people fight for their rights?Return what has not been successful again will motivate change?Pana, it is not a criticism but about the anguish of those we see that doing the same will lead the same result.", qué es lo nuevo que plantean cómo motivan a la gente a luchar por sus derechos volver a decir lo que no ha tenido éxito antes motivará a producir el cambio pana no se trata de una crítica sino de la angustia de quienes vemos que hacer lo mismo conducirá al mismo resultado ,"['¿qué', 'es', 'lo', 'nuevo', 'que', 'plantean', '¿cómo', 'motivan', 'la', 'gente', 'luchar', 'por', 'sus', 'derechos', '¿volver', 'decir', 'lo', 'que', 'no', 'ha', 'tenido', 'éxito', 'antes', 'motivará', 'producir', 'el', 'cambio', 'pana', 'no', 'se', 'trata', 'de', 'una', 'crítica', 'sino', 'de', 'la', 'angustia', 'de', 'quienes', 'vemos', 'que', 'hacer', 'lo', 'mismo', 'conducirá', 'al', 'mismo', 'resultado']"
979,"Votar en una elección impresentable o abstenerse sin estrategia alternativa, es hacer lo que el gobierno busca. Ahí está el problema. Todos los sectores opositores caen en su juego y terminan atacándose unos a otros,  mientras Maduro celebra la pulverización de su enemigo.","Vote in an impressive choice or abstain without an alternative strategy, is to do what the government looks for.There is the problem.All opponent sectors fall into their play and end up attacking each other, while mature celebrates the spraying of the enemy of it.",votar en una elección impresentable o abstenerse sin estrategia alternativa es hacer lo que el gobierno busca ahí está el problema todos los sectores opositores caen en su juego y terminan atacándose unos a otros mientras maduro celebra la pulverización de su enemigo ,"['votar', 'en', 'una', 'elección', 'impresentable', 'abstenerse', 'sin', 'estrategia', 'alternativa', 'es', 'hacer', 'lo', 'que', 'el', 'gobierno', 'busca', 'ahí', 'está', 'el', 'problema', 'todos', 'los', 'sectores', 'opositores', 'caen', 'en', 'su', 'juego', 'terminan', 'atacándose', 'unos', 'otros', 'mientras', 'maduro', 'celebra', 'la', 'pulverización', 'de', 'su', 'enemigo']"
980,"Es obvia la responsabilidad (o irresponsabilidad) de la revolución en la crisis que vivimos. Pero no es aislando gente inocente, cercando  empresas privadas e impidiendo la entrada de gasolina que vamos a resolver el problema. Para muestra un botón del tamaño del 2019 y 2020.","It is obviously responsibility (or irresponsibility) of the revolution in the crisis we live.But it is not isolating innocent people, surrounding private companies and preventing the input of gasoline that we are going to solve the problem.To show a button the size of 2019 and 2020.",es obvia la responsabilidad o irresponsabilidad de la revolución en la crisis que vivimos pero no es aislando gente inocente cercando empresas privadas e impidiendo la entrada de gasolina que vamos a resolver el problema para muestra un botón del tamaño del y ,"['es', 'obvia', 'la', 'responsabilidad', 'irresponsabilidad', 'de', 'la', 'revolución', 'en', 'la', 'crisis', 'que', 'vivimos', 'pero', 'no', 'es', 'aislando', 'gente', 'inocente', 'cercando', 'empresas', 'privadas', 'impidiendo', 'la', 'entrada', 'de', 'gasolina', 'que', 'vamos', 'resolver', 'el', 'problema', 'para', 'muestra', 'un', 'botón', 'del', 'tamaño', 'del']"
981,@ppvinti Y no votar te lleva a dónde?,@ppvinti and do not vote takes you where?, ppvinti y no votar te lleva a dónde ,"['ppvinti', 'no', 'votar', 'te', 'lleva', 'dónde']"
982,@anz_resiste @NicolasMaduro Ah claro. Le mandamos una carta y el se va como Emoaran. Como no se nos había ocurrido.,@anz_resiste @nicolasmaduro clear ah.We send him a letter and he leaves as emoaran.As it had not occurred to us., anz resiste nicolasmaduro ah claro le mandamos una carta y el se va como emoaran como no se nos había ocurrido ,"['anz', 'resiste', 'nicolasmaduro', 'ah', 'claro', 'le', 'mandamos', 'una', 'carta', 'el', 'se', 'va', 'como', 'emoaran', 'como', 'no', 'se', 'nos', 'había', 'ocurrido']"
983,"@armandocandela No necesariamente estoy de acuerdo con tu propuesta, pero al menos tienes una más allá a sentarse en el sofa a rascarse la barriga","@Amanandocandela I do not necessarily agree with your proposal, but at least you have one beyond sitting on the sofa to scratch your belly", armandocandela no necesariamente estoy de acuerdo con tu propuesta pero al menos tienes una más allá a sentarse en el sofa a rascarse la barriga,"['armandocandela', 'no', 'necesariamente', 'estoy', 'de', 'acuerdo', 'con', 'tu', 'propuesta', 'pero', 'al', 'menos', 'tienes', 'una', 'más', 'allá', 'sentarse', 'en', 'el', 'sofa', 'rascarse', 'la', 'barriga']"
984,@jose_tirado1087 Lo que dicen en encuestas es distinto. Si esperan cambio. Pero no tiene. Confianza en quienes deben dirigirlo. Esa es otra historia,@ jose_tirado1087 What they say in surveys is different.If you expect change.But it does not have.Confidence in those who should direct it.That's another history, jose tirado lo que dicen en encuestas es distinto si esperan cambio pero no tiene confianza en quienes deben dirigirlo esa es otra historia,"['jose', 'tirado', 'lo', 'que', 'dicen', 'en', 'encuestas', 'es', 'distinto', 'si', 'esperan', 'cambio', 'pero', 'no', 'tiene', 'confianza', 'en', 'quienes', 'deben', 'dirigirlo', 'esa', 'es', 'otra', 'historia']"
985,@anyluz Aberración es tu interpretación con la que no hubieras pasado ni la primera clase d elogios en la universidad,@Anyluz aberration is your interpretation with which you had not passed or the first class of praise in college, anyluz aberración es tu interpretación con la que no hubieras pasado ni la primera clase d elogios en la universidad,"['anyluz', 'aberración', 'es', 'tu', 'interpretación', 'con', 'la', 'que', 'no', 'hubieras', 'pasado', 'ni', 'la', 'primera', 'clase', 'elogios', 'en', 'la', 'universidad']"
986,@eribellamb O en no votar sabiendo que igual se van a a quedar y controlar todo mientras te rascas la barriga?,@ERIBELLAB or not to vote knowing that they will be going to stay and control everything while you scratch the belly?, eribellamb o en no votar sabiendo que igual se van a a quedar y controlar todo mientras te rascas la barriga ,"['eribellamb', 'en', 'no', 'votar', 'sabiendo', 'que', 'igual', 'se', 'van', 'quedar', 'controlar', 'todo', 'mientras', 'te', 'rascas', 'la', 'barriga']"
987,"Los argumentos para abstenerse son válidos, pero te llevarán donde siempre: el vacío. Votar, en una elección viciada y sin unidad llevará al mismo lugar. El reto es pensar en algo distinto a lo claramente inutil. Pero eso requiere pensar...y esa es la parte más complicada.","The arguments to abstain are valid, but will take you wherever: the void.Vote, in a vitiated choice and without a unit will lead to the same place.The challenge is to think of something different from what is clearly unusual.But that requires thinking ... and that is the most complicated part.",los argumentos para abstenerse son válidos pero te llevarán donde siempre el vacío votar en una elección viciada y sin unidad llevará al mismo lugar el reto es pensar en algo distinto a lo claramente inutil pero eso requiere pensar y esa es la parte más complicada ,"['los', 'argumentos', 'para', 'abstenerse', 'son', 'válidos', 'pero', 'te', 'llevarán', 'donde', 'siempre', 'el', 'vacío', 'votar', 'en', 'una', 'elección', 'viciada', 'sin', 'unidad', 'llevará', 'al', 'mismo', 'lugar', 'el', 'reto', 'es', 'pensar', 'en', 'algo', 'distinto', 'lo', 'claramente', 'inutil', 'pero', 'eso', 'requiere', 'pensar', 'esa', 'es', 'la', 'parte', 'más', 'complicada']"
